current_price,old_price,vendor,product_name,month,prev_month_avg
5.49,7.08,Loblaws,"Naturegg Omega Plus White Eggs, Large",Sep,5.8931623931623935
5.49,7.08,Loblaws,"Naturegg Omega Plus White Eggs, Large",Sep,5.8931623931623935
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Sep,5.8931623931623935
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Sep,5.8931623931623935
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Sep,5.8931623931623935
7.49,8.59,Metro,"Solar Free Range Large Eggs, Omega Plus",Sep,5.8931623931623935
4.99,6.99,Metro,"Large Eggs Form Free Run Hens, Naturalia",Sep,5.8931623931623935
5.99,8.08,Loblaws,"Naturegg Omega Plus Solar Free Range Eggs, Large",Sep,5.8931623931623935
5.49,7.08,Loblaws,"Naturegg Omega Plus White Eggs, Large",Sep,5.8931623931623935
4.99,7.99,Metro,"Free Run Hence Large Eggs, Naturalia",Sep,5.8931623931623935
5.49,5.68,Loblaws,"Nature's Best White Eggs, Large",Sep,5.8931623931623935
5.49,6.29,Loblaws,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Sep,5.8931623931623935
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Sep,5.8931623931623935
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Sep,5.8931623931623935
4.99,7.99,Metro,"Free Run Hence Large Eggs, Naturalia",Sep,5.8931623931623935
4.49,6.04,TandT,Watson Salted Cooked Duck Eggs (312g),Sep,5.8931623931623935
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Sep,5.8931623931623935
7.49,7.99,Metro,"Free Run Hence Large Eggs, Naturalia",Sep,5.8931623931623935
5.99,8.08,Loblaws,"Naturegg Omega Plus Solar Free Range Eggs, Large",Sep,5.8931623931623935
5.99,8.08,Loblaws,"Naturegg Solar Free Range Eggs, Large",Sep,5.8931623931623935
5.99,6.29,Loblaws,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Sep,5.8931623931623935
5.99,8.08,Loblaws,"Naturegg Solar Free Range Eggs, Large",Sep,5.8931623931623935
4.37,6.37,TandT,Naturegg Omega 3 Eggs - Large (12s),Sep,5.8931623931623935
5.99,8.08,Loblaws,"Naturegg Omega Plus Solar Free Range Eggs, Large",Sep,5.8931623931623935
4.99,7.99,Metro,"Free Run Hence Large Eggs, Naturalia",Sep,5.8931623931623935
4.37,6.37,TandT,Naturegg Omega 3 Eggs - Large (12s),Sep,5.8931623931623935
5.99,8.08,Loblaws,"Naturegg Omega Plus Solar Free Range Eggs, Large",Sep,5.8931623931623935
5.49,5.68,Loblaws,"Nature's Best White Eggs, Large",Sep,5.8931623931623935
5.49,5.68,Loblaws,"Nature's Best White Eggs, Large",Sep,5.8931623931623935
5.49,5.68,Loblaws,"Nature's Best White Eggs, Large",Sep,5.8931623931623935
4.99,7.99,Metro,"Free Run Hence Large Eggs, Naturalia",Sep,5.8931623931623935
5.99,8.08,Loblaws,"Naturegg Omega Plus Solar Free Range Eggs, Large",Sep,5.8931623931623935
4.99,7.99,Metro,"Free Run Hence Large Eggs, Naturalia",Sep,5.8931623931623935
7.49,8.59,Metro,"Solar Free Range Large Eggs, Omega Plus",Sep,5.8931623931623935
5.99,8.08,Loblaws,"Naturegg Solar Free Range Eggs, Large",Sep,5.8931623931623935
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Sep,5.8931623931623935
4.99,7.99,Metro,"Free Run Hence Large Eggs, Naturalia",Sep,5.8931623931623935
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Sep,5.8931623931623935
5.99,8.08,Loblaws,"Naturegg Omega Plus Solar Free Range Eggs, Large",Sep,5.8931623931623935
5.99,8.08,Loblaws,"Naturegg Omega Plus Solar Free Range Eggs, Large",Sep,5.8931623931623935
5.99,6.29,Loblaws,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Sep,5.8931623931623935
5.99,8.08,Loblaws,"Naturegg Omega Plus Solar Free Range Eggs, Large",Sep,5.8931623931623935
5.99,6.29,Loblaws,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Sep,5.8931623931623935
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Sep,5.8931623931623935
4.99,7.99,Metro,"Free Run Hence Large Eggs, Naturalia",Sep,5.8931623931623935
7.49,7.99,Metro,"Free Run Hence Large Eggs, Naturalia",Sep,5.8931623931623935
4.37,6.37,TandT,Naturegg Omega 3 Eggs - Large (12s),Sep,5.8931623931623935
4.99,7.99,Metro,"Free Run Hence Large Eggs, Naturalia",Sep,5.8931623931623935
5.49,6.29,Loblaws,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Sep,5.8931623931623935
5.99,6.29,Loblaws,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Sep,5.8931623931623935
5.99,8.08,Loblaws,"Naturegg Omega Plus Solar Free Range Eggs, Large",Sep,5.8931623931623935
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Mar,NA
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Mar,NA
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Mar,NA
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Mar,NA
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Mar,NA
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Mar,NA
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Mar,NA
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Mar,NA
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Mar,NA
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Mar,NA
5.99,7.29,Loblaws,Blue Menu Free Run Large White Eggs 12 Pack,Mar,NA
6.99,8.49,Metro,"Solar Free Range Large Eggs, Omega Plus",Mar,NA
6.99,8.49,Metro,"Solar Free Range Large Eggs, Omega Plus",Mar,NA
6.99,8.49,Metro,"Solar Free Range Large Eggs, Omega Plus",Mar,NA
6.49,7.19,Metro,"Free Run™ Large Eggs, Naturegg",Mar,NA
6.49,7.19,Metro,"Free Run™ Large Eggs, Naturegg",Mar,NA
6.49,7.19,Metro,"Free Run™ Large Eggs, Naturegg",Mar,NA
6.49,7.19,Metro,"Free Run™ Large Eggs, Naturegg",Mar,NA
7.49,7.59,Metro,"Organic Large Brown Eggs, Free Range",Mar,NA
7.49,7.59,Metro,"Organic Large Brown Eggs, Free Range",Mar,NA
5.99,7.99,Loblaws,"Naturegg Solar Free Range Eggs, Large",Mar,NA
5.99,7.99,Loblaws,"Naturegg Solar Free Range Eggs, Large",Mar,NA
6.59,7.09,Metro,"Omega Plus™ Large Eggs, Naturegg",Mar,NA
6.59,7.09,Metro,"Omega Plus™ Large Eggs, Naturegg",Mar,NA
3.98,5.99,TandT,Naturegg Large Omega-3 Brown Eggs (12s),Mar,NA
3.98,5.59,TandT,Naturegg Large Omega-3 Brown Eggs (12s),Mar,NA
3.98,5.99,TandT,Naturegg Large Omega-3 Brown Eggs (12s),Mar,NA
3.98,5.99,TandT,Naturegg Large Omega-3 Brown Eggs (12s),Mar,NA
5.99,6.49,Loblaws,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Mar,NA
5.99,6.49,Loblaws,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Mar,NA
7.79,8.09,Metro,Organic Free Run Hence Extra Large Brown Eggs,Mar,NA
7.79,8.09,Metro,Organic Free Run Hence Extra Large Brown Eggs,Mar,NA
7.79,8.09,Metro,Organic Free Run Hence Extra Large Brown Eggs,Mar,NA
6.49,6.79,Metro,Large White Free Run Omega-3 Eggs,Mar,NA
4.99,5.99,Loblaws,"Naturegg Nest Laid White Eggs, Large",Mar,NA
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Mar,NA
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Mar,NA
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Mar,NA
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Mar,NA
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Mar,NA
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Mar,NA
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Mar,NA
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Mar,NA
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Mar,NA
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Mar,NA
6.49,6.79,Metro,Large White Free Run Omega-3 Eggs,Mar,NA
7.79,8.59,Metro,"Solar Free Range Large Eggs, Omega Plus",Mar,NA
6.49,6.79,Metro,Large White Free Run Omega-3 Eggs,Mar,NA
6.49,6.79,Metro,Large White Free Run Omega-3 Eggs,Mar,NA
6.39,6.99,Metro,"Large Brown Omega-3 Eggs, Naturegg",Mar,NA
6.99,8.49,Metro,"Solar Free Range Large Eggs, Omega Plus",Mar,NA
5.99,7.29,Loblaws,Blue Menu Free Run Large White Eggs 12 Pack,Mar,NA
4.99,6.49,Loblaws,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Mar,NA
5.99,6.49,Loblaws,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Mar,NA
6.99,8.49,Metro,"Solar Free Range Large Eggs, Omega Plus",Mar,NA
6.99,8.49,Metro,"Solar Free Range Large Eggs, Omega Plus",Mar,NA
6.99,8.49,Metro,"Solar Free Range Large Eggs, Omega Plus",Mar,NA
7.49,7.59,Metro,"Organic Large Brown Eggs, Free Range",Mar,NA
6.99,8.49,Metro,"Solar Free Range Large Eggs, Omega Plus",Mar,NA
6.49,6.79,Metro,Large White Free Run Omega-3 Eggs,Mar,NA
7.79,8.59,Metro,"Solar Free Range Large Eggs, Omega Plus",Mar,NA
7.79,8.59,Metro,"Solar Free Range Large Eggs, Omega Plus",Mar,NA
5.99,7.99,Loblaws,"Naturegg Solar Free Range Eggs, Large",Mar,NA
4.99,6.49,Loblaws,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Mar,NA
4.99,6.49,Loblaws,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Mar,NA
4.99,5.99,Loblaws,"Naturegg Nest Laid White Eggs, Large",Mar,NA
4.99,5.99,Loblaws,"Naturegg Nest Laid White Eggs, Large",Mar,NA
5.99,6.49,Loblaws,Naturegg NestlaidOmega 3 Large Size 12 Eggs,Mar,NA
5.49,5.89,Metro,"Nature'S Best™ Large Eggs, Naturegg",Mar,NA
5.49,5.89,Metro,"Nature'S Best™ Large Eggs, Naturegg",Mar,NA
5.49,5.89,Metro,"Nature'S Best™ Large Eggs, Naturegg",Mar,NA
3.88,5.19,TandT,Burnbrae Farms Large Brown Eggs (12s),Mar,NA
4.99,5.99,Loblaws,"Naturegg Nest Laid White Eggs, Large",Mar,NA
4.99,5.99,Loblaws,"Naturegg Nest Laid White Eggs, Large",Mar,NA
7.79,8.09,Metro,Organic Free Run Hence Extra Large Brown Eggs,Mar,NA
4.99,5.99,Loblaws,"Naturegg Nest Laid White Eggs, Large",Mar,NA
4.99,5.99,Loblaws,"Naturegg Nest Laid White Eggs, Large",Mar,NA
6.49,6.79,Metro,Large White Free Run Omega-3 Eggs,Mar,NA
5.99,7.29,Loblaws,Blue Menu Free Run Large White Eggs 12 Pack,Mar,NA
6.59,7.09,Metro,"Omega Plus™ Large Eggs, Naturegg",Mar,NA
6.99,8.49,Metro,"Solar Free Range Large Eggs, Omega Plus",Mar,NA
6.39,6.99,Metro,"Large Brown Omega-3 Eggs, Naturegg",Mar,NA
3.88,5.19,TandT,Burnbrae Farms Large Brown Eggs (12s),Mar,NA
3.88,5.19,TandT,Burnbrae Farms Large Brown Eggs (12s),Mar,NA
7.79,8.09,Metro,Organic Free Run Hence Extra Large Brown Eggs,Mar,NA
6.59,7.09,Metro,"Omega Plus™ Large Eggs, Naturegg",Mar,NA
6.39,6.99,Metro,"Large Brown Omega-3 Eggs, Naturegg",Mar,NA
7.49,7.59,Metro,"Organic Large Brown Eggs, Free Range",Mar,NA
5.99,7.99,Loblaws,"Naturegg Omega Plus Solar Free Range Eggs, Large",Mar,NA
7.79,8.09,Metro,Organic Free Run Hence Extra Large Brown Eggs,Mar,NA
5.49,5.89,Metro,"Nature'S Best™ Large Eggs, Naturegg",Mar,NA
7.49,7.59,Metro,"Organic Large Brown Eggs, Free Range",Mar,NA
7.79,8.09,Metro,Organic Free Run Hence Extra Large Brown Eggs,Mar,NA
7.49,7.59,Metro,"Organic Large Brown Eggs, Free Range",Mar,NA
7.79,8.59,Metro,"Solar Free Range Large Eggs, Omega Plus",Mar,NA
7.79,8.09,Metro,Organic Free Run Hence Extra Large Brown Eggs,Mar,NA
6.59,7.59,Metro,Large Free Run Omega 3 Eggs,Mar,NA
6.49,6.79,Metro,Large White Free Run Omega-3 Eggs,Mar,NA
5.99,7.99,Loblaws,"Naturegg Omega Plus Solar Free Range Eggs, Large",Mar,NA
5.99,7.99,Loblaws,"Naturegg Omega Plus Solar Free Range Eggs, Large",Mar,NA
6.49,7.29,Metro,Large Brown Eggs From The Nests Of Free Run Hens,Mar,NA
6.39,6.99,Metro,"Large Brown Omega-3 Eggs, Naturegg",Mar,NA
6.49,6.79,Metro,Large White Free Run Omega-3 Eggs,Mar,NA
7.35,7.79,Metro,"Organic Large Brown Eggs, Free Range",Mar,NA
6.59,7.59,Metro,Large Free Run Omega 3 Eggs,Mar,NA
7.49,7.59,Metro,"Organic Large Brown Eggs, Free Range",Mar,NA
6.49,7.29,Metro,Large Brown Eggs From The Nests Of Free Run Hens,Mar,NA
7.79,8.09,Metro,Organic Free Run Hence Extra Large Brown Eggs,Mar,NA
7.49,7.59,Metro,"Organic Large Brown Eggs, Free Range",Mar,NA
7.79,8.09,Metro,Organic Free Run Hence Extra Large Brown Eggs,Mar,NA
7.79,8.09,Metro,Organic Free Run Hence Extra Large Brown Eggs,Mar,NA
6.49,6.79,Metro,Large White Free Run Omega-3 Eggs,Mar,NA
6.49,7.29,Metro,Large Brown Eggs From The Nests Of Free Run Hens,Mar,NA
6.49,7.29,Metro,Large Brown Eggs From The Nests Of Free Run Hens,Mar,NA
7.49,7.59,Metro,"Organic Large Brown Eggs, Free Range",Mar,NA
7.79,8.09,Metro,Organic Free Run Hence Extra Large Brown Eggs,Mar,NA
6.49,7.29,Metro,Large Brown Eggs From The Nests Of Free Run Hens,Mar,NA
6.59,7.59,Metro,Large Free Run Omega 3 Eggs,Mar,NA
6.49,7.29,Metro,Large Brown Eggs From The Nests Of Free Run Hens,Mar,NA
7.79,8.09,Metro,Organic Free Run Hence Extra Large Brown Eggs,Mar,NA
6.49,6.79,Metro,Large White Free Run Omega-3 Eggs,Mar,NA
7.79,8.09,Metro,Organic Free Run Hence Extra Large Brown Eggs,Mar,NA
6.49,6.79,Metro,Large White Free Run Omega-3 Eggs,Mar,NA
6.59,7.59,Metro,Large Free Run Omega 3 Eggs,Mar,NA
7.49,7.59,Metro,"Organic Large Brown Eggs, Free Range",Mar,NA
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Aug,5.279506172839507
7.49,7.99,Metro,"Free Run Hence Large Eggs, Naturalia",Aug,5.279506172839507
4.37,6.37,TandT,Naturegg Omega 3 Eggs - Large (12s),Aug,5.279506172839507
5.49,5.68,Loblaws,"Nature's Best White Eggs, Large",Aug,5.279506172839507
4.37,6.37,TandT,Naturegg Omega 3 Eggs - Large (12s),Aug,5.279506172839507
6.99,7.69,Voila,Conestoga Brand Eggs Free Range Large 12 Count,Aug,5.279506172839507
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Aug,5.279506172839507
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Aug,5.279506172839507
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Aug,5.279506172839507
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Aug,5.279506172839507
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Aug,5.279506172839507
6.99,7.69,Voila,Conestoga Brand Eggs Free Range Large 12 Count,Aug,5.279506172839507
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Aug,5.279506172839507
7.49,7.99,Metro,"Free Run Hence Large Eggs, Naturalia",Aug,5.279506172839507
7.49,7.99,Metro,"Free Run Hence Large Eggs, Naturalia",Aug,5.279506172839507
4.37,6.37,TandT,Naturegg Omega 3 Eggs - Large (12s),Aug,5.279506172839507
7.49,7.99,Metro,"Free Run Hence Large Eggs, Naturalia",Aug,5.279506172839507
7.49,7.99,Metro,"Free Run Hence Large Eggs, Naturalia",Aug,5.279506172839507
4.99,7.99,Metro,"Free Run Hence Large Eggs, Naturalia",Aug,5.279506172839507
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Aug,5.279506172839507
4.99,7.99,Metro,"Free Run Hence Large Eggs, Naturalia",Aug,5.279506172839507
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Aug,5.279506172839507
4.99,7.99,Metro,"Free Run Hence Large Eggs, Naturalia",Aug,5.279506172839507
6.99,7.69,Voila,Conestoga Brand Eggs Free Range Large 12 Count,Aug,5.279506172839507
6.99,7.69,Voila,Conestoga Brand Eggs Free Range Large 12 Count,Aug,5.279506172839507
6.99,7.69,Voila,Conestoga Brand Eggs Free Range Large 12 Count,Aug,5.279506172839507
4.37,6.37,TandT,Naturegg Omega 3 Eggs - Large (12s),Aug,5.279506172839507
6.57,7.37,Walmart,"Conestoga Farms Free Run Omega-3 Large White Eggs, 12 Count",Aug,5.279506172839507
7.49,7.99,Metro,"Free Run Hence Large Eggs, Naturalia",Aug,5.279506172839507
6.57,7.37,Walmart,"Conestoga Farms Free Run Omega-3 Large White Eggs, 12 Count",Aug,5.279506172839507
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Aug,5.279506172839507
4.49,6.04,TandT,Watson Salted Cooked Duck Eggs (312g),Aug,5.279506172839507
6.57,7.37,Walmart,"Conestoga Farms Free Run Omega-3 Large White Eggs, 12 Count",Aug,5.279506172839507
6.57,7.37,Walmart,"Conestoga Farms Free Run Omega-3 Large White Eggs, 12 Count",Aug,5.279506172839507
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Aug,5.279506172839507
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Aug,5.279506172839507
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Aug,5.279506172839507
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Aug,5.279506172839507
6.99,7.69,Voila,Conestoga Brand Eggs Free Range Large 12 Count,Aug,5.279506172839507
4.37,6.37,TandT,Naturegg Omega 3 Eggs - Large (12s),Aug,5.279506172839507
7.49,7.99,Metro,"Free Run Hence Large Eggs, Naturalia",Aug,5.279506172839507
4.37,6.37,TandT,Naturegg Omega 3 Eggs - Large (12s),Aug,5.279506172839507
6.57,7.37,Walmart,"Conestoga Farms Free Run Omega-3 Large White Eggs, 12 Count",Aug,5.279506172839507
6.57,7.37,Walmart,"Conestoga Farms Free Run Omega-3 Large White Eggs, 12 Count",Aug,5.279506172839507
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Aug,5.279506172839507
6.49,6.99,Metro,"Large Eggs Form Free Run Hens, Naturalia",Aug,5.279506172839507
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Aug,5.279506172839507
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Aug,5.279506172839507
6.57,7.37,Walmart,"Conestoga Farms Free Run Omega-3 Large White Eggs, 12 Count",Aug,5.279506172839507
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Aug,5.279506172839507
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Aug,5.279506172839507
4.99,7.99,Metro,"Free Run Hence Large Eggs, Naturalia",Aug,5.279506172839507
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Aug,5.279506172839507
6.57,7.37,Walmart,"Conestoga Farms Free Run Omega-3 Large White Eggs, 12 Count",Aug,5.279506172839507
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Aug,5.279506172839507
3.99,5.6,TandT,Burnbrae Farms Large Brown Eggs (12s),Aug,5.279506172839507
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Aug,5.279506172839507
4.49,6.04,TandT,Watson Salted Cooked Duck Eggs (312g),Aug,5.279506172839507
6.57,7.37,Walmart,"Conestoga Farms Free Run Omega-3 Large White Eggs, 12 Count",Aug,5.279506172839507
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Aug,5.279506172839507
4.37,6.37,TandT,Naturegg Omega 3 Eggs - Large (12s),Aug,5.279506172839507
6.57,7.37,Walmart,"Conestoga Farms Free Run Omega-3 Large White Eggs, 12 Count",Aug,5.279506172839507
6.99,7.69,Voila,Conestoga Brand Eggs Free Range Large 12 Count,Aug,5.279506172839507
2.5,3.29,TandT,Bestore Stewed Quail Eggs Spicy Flavor (128g),Aug,5.279506172839507
3.99,5.6,TandT,Burnbrae Farms Large Brown Eggs (12s),Aug,5.279506172839507
3.99,5.6,TandT,Burnbrae Farms Large Brown Eggs (12s),Aug,5.279506172839507
5.49,5.68,Loblaws,"Nature's Best White Eggs, Large",Aug,5.279506172839507
3.99,5.6,TandT,Burnbrae Farms Large Brown Eggs (12s),Aug,5.279506172839507
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Aug,5.279506172839507
6.57,7.37,Walmart,"Conestoga Farms Free Run Omega-3 Large White Eggs, 12 Count",Aug,5.279506172839507
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Aug,5.279506172839507
6.57,7.37,Walmart,"Conestoga Farms Free Run Omega-3 Large White Eggs, 12 Count",Aug,5.279506172839507
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Aug,5.279506172839507
6.49,6.99,Metro,"Large Eggs Form Free Run Hens, Naturalia",Aug,5.279506172839507
6.57,7.37,Walmart,"Conestoga Farms Free Run Omega-3 Large White Eggs, 12 Count",Aug,5.279506172839507
6.57,7.37,Walmart,"Conestoga Farms Free Run Omega-3 Large White Eggs, 12 Count",Aug,5.279506172839507
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Aug,5.279506172839507
6.57,7.37,Walmart,"Conestoga Farms Free Run Omega-3 Large White Eggs, 12 Count",Aug,5.279506172839507
6.57,7.37,Walmart,"Conestoga Farms Free Run Omega-3 Large White Eggs, 12 Count",Aug,5.279506172839507
3.99,5.6,TandT,Burnbrae Farms Large Brown Eggs (12s),Aug,5.279506172839507
7.49,7.99,Metro,"Free Run Hence Large Eggs, Naturalia",Aug,5.279506172839507
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Aug,5.279506172839507
6.57,7.37,Walmart,"Conestoga Farms Free Run Omega-3 Large White Eggs, 12 Count",Aug,5.279506172839507
6.57,7.37,Walmart,"Conestoga Farms Free Run Omega-3 Large White Eggs, 12 Count",Aug,5.279506172839507
4.99,6.99,Metro,"Large Eggs Form Free Run Hens, Naturalia",Aug,5.279506172839507
6.57,7.37,Walmart,"Conestoga Farms Free Run Omega-3 Large White Eggs, 12 Count",Aug,5.279506172839507
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Aug,5.279506172839507
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Aug,5.279506172839507
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Aug,5.279506172839507
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Aug,5.279506172839507
6.57,7.37,Walmart,"Conestoga Farms Free Run Omega-3 Large White Eggs, 12 Count",Aug,5.279506172839507
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Aug,5.279506172839507
6.57,7.37,Walmart,"Conestoga Farms Free Run Omega-3 Large White Eggs, 12 Count",Aug,5.279506172839507
3.99,5.6,TandT,Burnbrae Farms Large Brown Eggs (12s),Aug,5.279506172839507
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Aug,5.279506172839507
6.57,7.37,Walmart,"Conestoga Farms Free Run Omega-3 Large White Eggs, 12 Count",Aug,5.279506172839507
6.57,7.37,Walmart,"Conestoga Farms Free Run Omega-3 Large White Eggs, 12 Count",Aug,5.279506172839507
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Aug,5.279506172839507
6.49,6.99,Metro,"Large Eggs Form Free Run Hens, Naturalia",Aug,5.279506172839507
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Aug,5.279506172839507
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Aug,5.279506172839507
6.49,6.99,Metro,"Large Eggs Form Free Run Hens, Naturalia",Aug,5.279506172839507
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Aug,5.279506172839507
6.49,6.99,Metro,"Large Eggs Form Free Run Hens, Naturalia",Aug,5.279506172839507
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Aug,5.279506172839507
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Aug,5.279506172839507
7.49,7.99,Metro,"Free Run Hence Large Eggs, Naturalia",Aug,5.279506172839507
5.49,6.09,Voila,Gold Egg Omega 3 White Eggs Large 12 Count,Aug,5.279506172839507
4.99,6.99,Metro,"Large Eggs Form Free Run Hens, Naturalia",Aug,5.279506172839507
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Aug,5.279506172839507
6.57,7.37,Walmart,"Conestoga Farms Free Run Omega-3 Large White Eggs, 12 Count",Aug,5.279506172839507
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Aug,5.279506172839507
6.49,6.99,Metro,"Large Eggs Form Free Run Hens, Naturalia",Aug,5.279506172839507
5.99,6.59,Voila,Gold Egg Omega 3 Brown Eggs Large 12 Count,Aug,5.279506172839507
6.57,7.37,Walmart,"Conestoga Farms Free Run Omega-3 Large White Eggs, 12 Count",Aug,5.279506172839507
3.99,5.6,TandT,Burnbrae Farms Large Brown Eggs (12s),Aug,5.279506172839507
6.49,6.99,Metro,"Large Eggs Form Free Run Hens, Naturalia",Aug,5.279506172839507
6.99,7.69,Voila,Conestoga Brand Eggs Free Range Large 12 Count,Jul,5.585794392523365
2.5,3.29,TandT,Bestore Stewed Quail Eggs Spicy Flavor (128g),Jul,5.585794392523365
6.99,7.69,Voila,Conestoga Brand Eggs Free Range Large 12 Count,Jul,5.585794392523365
5.99,6.89,Metro,Large White Free Run Omega-3 Eggs,Jul,5.585794392523365
6.99,7.69,Voila,Conestoga Brand Eggs Free Range Large 12 Count,Jul,5.585794392523365
6.99,7.69,Voila,Conestoga Brand Eggs Free Range Large 12 Count,Jul,5.585794392523365
5.99,6.89,Metro,Large White Free Run Omega-3 Eggs,Jul,5.585794392523365
